AnimalID,SireID,DamID,SexID,Year,Breed,FamilyID
MRYGY25G090F568,m74_2,MRYGY24G080D198,female,2025,unknown,MRYGY25G0900741
MRYGY25G090F569,m83_1,MRYGY24G080C836,female,2025,unknown,MRYGY25G0900831
MRYGY25G090F570,m94_1,MRYGY24G080F481,female,2025,unknown,MRYGY25G0900941
MRYGY25G090F571,m6_2,MRYGY24G080D895,female,2025,unknown,MRYGY25G0900063
MRYGY25G090F572,m10_1,MRYGY24G080F883,female,2025,unknown,MRYGY25G0900103
MRYGY25G090F573,m49_1,MRYGY24G080C327,female,2025,unknown,MRYGY25G0900491
MRYGY25G090F574,m44_2,MRYGY24G080D631,female,2025,unknown,MRYGY25G0900441
MRYGY25G090F575,m10_1,MRYGY24G080F883,female,2025,unknown,MRYGY25G0900103
MRYGY25G090F576,m78_2,MRYGY24G080C637,female,2025,unknown,MRYGY25G0900781
MRYGY25G090F577,m47_1,MRYGY24G080F763,female,2025,unknown,MRYGY25G0900471
MRYGY25G090F578,m2_2,MRYGY24G080C574,female,2025,unknown,MRYGY25G0900021
MRYGY25G090F579,m38_1,MRYGY24G080F885,female,2025,unknown,MRYGY25G0900383
MRYGY25G090F580,m20_1,MRYGY24G080E455,female,2025,unknown,MRYGY25G0900201
MRYGY25G090F581,m7_1,MRYGY24G080E645,female,2025,unknown,MRYGY25G0900071
MRYGY25G090F582,m73_2,MRYGY24G080C191,female,2025,unknown,MRYGY25G0900731
MRYGY25G090F583,m80_1,MRYGY24G080D158,female,2025,unknown,MRYGY25G0900801
MRYGY25G090F584,m90_1,MRYGY24G080D597,female,2025,unknown,MRYGY25G0900901
MRYGY25G090F585,m99_1,MRYGY24G080D561,female,2025,unknown,MRYGY25G0900991
MRYGY25G090F586,m20_1,MRYGY24G080D635,female,2025,unknown,MRYGY25G0900202
MRYGY25G090F587,m46_1,MRYGY24G080F449,female,2025,unknown,MRYGY25G0900461
MRYGY25G090F588,m57_1,MRYGY24G080C176,female,2025,unknown,MRYGY25G0900573
MRYGY25G090F589,m40_2,MRYGY24G080C408,female,2025,unknown,MRYGY25G0900401
MRYGY25G090F590,m94_1,MRYGY24G080F481,female,2025,unknown,MRYGY25G0900941
MRYGY25G090F591,m5_1,MRYGY24G080C849,female,2025,unknown,MRYGY25G0900051
MRYGY25G090F592,m74_2,MRYGY24G080E171,female,2025,unknown,MRYGY25G0900743
MRYGY25G090F593,m66_2,MRYGY24G080E117,female,2025,unknown,MRYGY25G0900663
MRYGY25G090F594,m16_2,MRYGY24G080E793,female,2025,unknown,MRYGY25G0900161
MRYGY25G090F595,m56_1,MRYGY24G080D813,female,2025,unknown,MRYGY25G0900561
MRYGY25G090F596,m2_2,MRYGY24G080C574,female,2025,unknown,MRYGY25G0900021
MRYGY25G090F597,m18_2,MRYGY24G080D863,female,2025,unknown,MRYGY25G0900181
MRYGY25G090F598,m67_1,MRYGY24G080F754,female,2025,unknown,MRYGY25G0900671
MRYGY25G090F599,m37_1,MRYGY24G080C620,female,2025,unknown,MRYGY25G0900372
MRYGY25G090c330,m57_1,MRYGY24G080C723,female,2025,unknown,MRYGY25G0900571
MRYGY25G090c423,m46_1,MRYGY24G080E049,female,2025,unknown,MRYGY25G0900463
MRYGY25G0910000,m37_1,MRYGY24G080D757,male,2025,unknown,MRYGY25G0900371
MRYGY25G0910001,m66_2,MRYGY24G080E117,male,2025,unknown,MRYGY25G0900663
MRYGY25G0910003,m93_1,MRYGY24G080F430,male,2025,unknown,MRYGY25G0900931
MRYGY25G0910004,m38_1,MRYGY24G080D516,male,2025,unknown,MRYGY25G0900381
MRYGY25G0910005,m77_2,MRYGY24G080D719,male,2025,unknown,MRYGY25G0900772
MRYGY25G0910007,m49_1,MRYGY24G080C327,male,2025,unknown,MRYGY25G0900491
MRYGY25G0910008,m73_2,MRYGY24G080C191,male,2025,unknown,MRYGY25G0900731
MRYGY25G0910009,m34_1,MRYGY24G080E519,male,2025,unknown,MRYGY25G0900343
MRYGY25G0910010,m22_2,MRYGY24G080D436,male,2025,unknown,MRYGY25G0900221
MRYGY25G0910011,m49_1,MRYGY24G080C327,male,2025,unknown,MRYGY25G0900491
MRYGY25G0910012,m55_2,MRYGY24G080D601,male,2025,unknown,MRYGY25G0900552
MRYGY25G0910013,m66_2,MRYGY24G080E117,male,2025,unknown,MRYGY25G0900663
MRYGY25G0910014,m27_2,MRYGY24G080E889,male,2025,unknown,MRYGY25G0900271
MRYGY25G0910015,m100_1,MRYGY24G080D586,male,2025,unknown,MRYGY25G0901002
MRYGY25G0910017,m65_2,MRYGY24G080D623,male,2025,unknown,MRYGY25G0900652
MRYGY25G0910018,m12_1,MRYGY24G080E769,male,2025,unknown,MRYGY25G0900121
MRYGY25G0910019,m58_1,MRYGY24G080D112,male,2025,unknown,MRYGY25G0900581
MRYGY25G0910020,m33_2,MRYGY24G080C520,male,2025,unknown,MRYGY25G0900331
MRYGY25G0910022,m62_1,MRYGY24G080D556,male,2025,unknown,MRYGY25G0900623
MRYGY25G0910023,m16_2,MRYGY24G080C277,male,2025,unknown,MRYGY25G0900162
MRYGY25G0910024,m14_1,MRYGY24G080E493,male,2025,unknown,MRYGY25G0900142
MRYGY25G0910025,m15_2,MRYGY24G080C625,male,2025,unknown,MRYGY25G0900151
MRYGY25G0910026,m16_2,MRYGY24G080E793,male,2025,unknown,MRYGY25G0900161
MRYGY25G0910027,m66_2,MRYGY24G080E117,male,2025,unknown,MRYGY25G0900663
MRYGY25G0910028,m51_1,MRYGY24G080D643,male,2025,unknown,MRYGY25G0900513
MRYGY25G0910029,m20_1,MRYGY24G080E268,male,2025,unknown,MRYGY25G0900203
MRYGY25G0910030,m4_1,MRYGY24G080C777,male,2025,unknown,MRYGY25G0900042
MRYGY25G0910032,m62_1,MRYGY24G080E509,male,2025,unknown,MRYGY25G0900622
MRYGY25G0910034,m6_2,MRYGY24G080D895,male,2025,unknown,MRYGY25G0900063
MRYGY25G0910035,m90_1,MRYGY24G080D597,male,2025,unknown,MRYGY25G0900901
MRYGY25G0910036,m42_1,MRYGY24G080F605,male,2025,unknown,MRYGY25G0900421
MRYGY25G0910037,m5_1,MRYGY24G080F780,male,2025,unknown,MRYGY25G0900053
MRYGY25G0910038,m59_1,MRYGY24G080C883,male,2025,unknown,MRYGY25G0900591
MRYGY25G0910039,m89_1,MRYGY24G080F456,male,2025,unknown,MRYGY25G0900893
MRYGY25G0910040,m99_1,MRYGY24G080D561,male,2025,unknown,MRYGY25G0900991
MRYGY25G0910041,m55_2,MRYGY24G080D601,male,2025,unknown,MRYGY25G0900552
MRYGY25G0910042,m63_1,MRYGY24G080E145,male,2025,unknown,MRYGY25G0900633
MRYGY25G0910043,m44_2,MRYGY24G080D631,male,2025,unknown,MRYGY25G0900441
MRYGY25G0910044,m13_1,MRYGY24G080C598,male,2025,unknown,MRYGY25G0900132
MRYGY25G0910046,m5_1,MRYGY24G080C849,male,2025,unknown,MRYGY25G0900051
MRYGY25G0910047,m18_2,MRYGY24G080F380,male,2025,unknown,MRYGY25G0900182
MRYGY25G0910048,m80_1,MRYGY24G080C649,male,2025,unknown,MRYGY25G0900803
MRYGY25G0910051,m60_2,MRYGY24G080D176,male,2025,unknown,MRYGY25G0900601
MRYGY25G0910052,m5_1,MRYGY24G080C849,male,2025,unknown,MRYGY25G0900051
MRYGY25G0910054,m23_1,MRYGY24G080E364,male,2025,unknown,MRYGY25G0900232
MRYGY25G0910056,m38_1,MRYGY24G080D340,male,2025,unknown,MRYGY25G0900384
MRYGY25G0910057,m27_2,MRYGY24G080D558,male,2025,unknown,MRYGY25G0900272
MRYGY25G0910058,m81_1,MRYGY24G080F633,male,2025,unknown,MRYGY25G0900813
MRYGY25G0910059,m93_1,MRYGY24G080F430,male,2025,unknown,MRYGY25G0900931
MRYGY25G0910060,m65_2,MRYGY24G080D623,male,2025,unknown,MRYGY25G0900652
MRYGY25G0910061,m14_1,MRYGY24G080E679,male,2025,unknown,MRYGY25G0900141
MRYGY25G0910062,m12_1,MRYGY24G080E769,male,2025,unknown,MRYGY25G0900121
MRYGY25G0910063,m16_2,MRYGY24G080C277,male,2025,unknown,MRYGY25G0900162
MRYGY25G0910064,m75_1,MRYGY24G080C474,male,2025,unknown,MRYGY25G0900752
MRYGY25G0910066,m7_1,MRYGY24G080E676,male,2025,unknown,MRYGY25G0900073
MRYGY25G0910069,m19_1,MRYGY24G080F706,male,2025,unknown,MRYGY25G0900191
MRYGY25G0910070,m73_2,MRYGY24G080C191,male,2025,unknown,MRYGY25G0900731
MRYGY25G0910072,m48_1,MRYGY24G080C142,male,2025,unknown,MRYGY25G0900482
MRYGY25G0910073,m24_1,MRYGY24G080C336,male,2025,unknown,MRYGY25G0900242
MRYGY25G0910074,m40_2,MRYGY24G080C408,male,2025,unknown,MRYGY25G0900401
MRYGY25G0910075,m54_2,MRYGY24G080D419,male,2025,unknown,MRYGY25G0900541
MRYGY25G0910076,m60_2,MRYGY24G080D423,male,2025,unknown,MRYGY25G0900603
MRYGY25G0910077,m18_2,MRYGY24G080F380,male,2025,unknown,MRYGY25G0900182
MRYGY25G0910078,m38_1,MRYGY24G080F705,male,2025,unknown,MRYGY25G0900382
MRYGY25G0910080,m56_1,MRYGY24G080D813,male,2025,unknown,MRYGY25G0900561
MRYGY25G0910081,m10_1,MRYGY24G080E677,male,2025,unknown,MRYGY25G0900101
MRYGY25G0910082,m52_1,MRYGY24G080C456,male,2025,unknown,MRYGY25G0900522
MRYGY25G0910083,m34_1,MRYGY24G080F395,male,2025,unknown,MRYGY25G0900341
MRYGY25G0910084,m37_1,MRYGY24G080C620,male,2025,unknown,MRYGY25G0900372
MRYGY25G0910086,m37_1,MRYGY24G080C620,male,2025,unknown,MRYGY25G0900372
MRYGY25G0910088,m65_2,MRYGY24G080E451,male,2025,unknown,MRYGY25G0900653
MRYGY25G0910089,m41_1,MRYGY24G080C737,male,2025,unknown,MRYGY25G0900412
MRYGY25G0910090,m60_2,MRYGY24G080D176,male,2025,unknown,MRYGY25G0900601
MRYGY25G0910091,m62_1,MRYGY24G080E018,male,2025,unknown,MRYGY25G0900621
MRYGY25G0910092,m38_1,MRYGY24G080D340,male,2025,unknown,MRYGY25G0900384
MRYGY25G0910093,m73_2,MRYGY24G080C191,male,2025,unknown,MRYGY25G0900731
MRYGY25G0910094,m69_1,MRYGY24G080C501,male,2025,unknown,MRYGY25G0900692
MRYGY25G0910095,m52_1,MRYGY24G080C456,male,2025,unknown,MRYGY25G0900522
MRYGY25G0910096,m43_2,MRYGY24G080E447,male,2025,unknown,MRYGY25G0900433
MRYGY25G0910097,m40_2,MRYGY24G080C684,male,2025,unknown,MRYGY25G0900403
MRYGY25G0910098,m96_1,MRYGY24G080E705,male,2025,unknown,MRYGY25G0900962
MRYGY25G0910099,m74_2,MRYGY24G080D198,male,2025,unknown,MRYGY25G0900741
MRYGY25G0910100,m37_1,MRYGY24G080C620,male,2025,unknown,MRYGY25G0900372
MRYGY25G0910101,m76_2,MRYGY24G080E628,male,2025,unknown,MRYGY25G0900761
MRYGY25G0910102,m38_1,MRYGY24G080D340,male,2025,unknown,MRYGY25G0900384
MRYGY25G0910103,m26_2,MRYGY24G080C706,male,2025,unknown,MRYGY25G0900263
MRYGY25G0910104,m68_2,MRYGY24G080D253,male,2025,unknown,MRYGY25G0900681
MRYGY25G0910105,m69_1,MRYGY24G080C501,male,2025,unknown,MRYGY25G0900692
MRYGY25G0910107,m4_1,MRYGY24G080D128,male,2025,unknown,MRYGY25G0900043
MRYGY25G0910108,m46_1,MRYGY24G080E049,male,2025,unknown,MRYGY25G0900463
MRYGY25G0910109,m12_1,MRYGY24G080E769,male,2025,unknown,MRYGY25G0900121
MRYGY25G0910110,m68_3,MRYGY24G080E240,male,2025,unknown,MRYGY25G0900673
MRYGY25G0910111,m27_2,MRYGY24G080D558,male,2025,unknown,MRYGY25G0900272
MRYGY25G0910112,m21_2,MRYGY24G080F681,male,2025,unknown,MRYGY25G0900211
MRYGY25G0910114,m62_1,MRYGY24G080D556,male,2025,unknown,MRYGY25G0900623
MRYGY25G0910115,m34_1,MRYGY24G080F395,male,2025,unknown,MRYGY25G0900341
MRYGY25G0910116,m19_1,MRYGY24G080F706,male,2025,unknown,MRYGY25G0900191
MRYGY25G0910118,m32_1,MRYGY24G080C800,male,2025,unknown,MRYGY25G0900321
MRYGY25G0910119,m59_1,MRYGY24G080C883,male,2025,unknown,MRYGY25G0900591
MRYGY25G0910120,m78_2,MRYGY24G080C637,male,2025,unknown,MRYGY25G0900781
MRYGY25G0910121,m59_1,MRYGY24G080C883,male,2025,unknown,MRYGY25G0900591
MRYGY25G0910122,m26_2,MRYGY24G080C706,male,2025,unknown,MRYGY25G0900263
MRYGY25G0910123,m14_1,MRYGY24G080E679,male,2025,unknown,MRYGY25G0900141
MRYGY25G0910124,m62_1,MRYGY24G080D556,male,2025,unknown,MRYGY25G0900623
MRYGY25G0910125,m27_2,MRYGY24G080E889,male,2025,unknown,MRYGY25G0900271
MRYGY25G0910126,m4_1,MRYGY24G080D128,male,2025,unknown,MRYGY25G0900043
MRYGY25G0910127,m33_2,MRYGY24G080C520,male,2025,unknown,MRYGY25G0900331
MRYGY25G0910128,m54_2,MRYGY24G080D419,male,2025,unknown,MRYGY25G0900541
MRYGY25G0910129,m87_1,MRYGY24G080D784,male,2025,unknown,MRYGY25G0900872
MRYGY25G0910130,m55_2,MRYGY24G080D601,male,2025,unknown,MRYGY25G0900552
MRYGY25G0910133,m16_2,MRYGY24G080E793,male,2025,unknown,MRYGY25G0900161
MRYGY25G0910134,m3_2,MRYGY24G080E067,male,2025,unknown,MRYGY25G0900032
MRYGY25G0910135,S231,MRYGY24G080E199,male,2025,unknown,MRYGY25G0900231
MRYGY25G0910137,m74_2,MRYGY24G080D198,male,2025,unknown,MRYGY25G0900741
MRYGY25G0910138,m80_1,MRYGY24G080D158,male,2025,unknown,MRYGY25G0900801
MRYGY25G0910139,m75_1,MRYGY24G080C731,male,2025,unknown,MRYGY25G0900751
MRYGY25G0910141,m99_1,MRYGY24G080D561,male,2025,unknown,MRYGY25G0900991
MRYGY25G0910142,m75_1,MRYGY24G080C731,male,2025,unknown,MRYGY25G0900751
MRYGY25G0910143,m22_2,MRYGY24G080D436,male,2025,unknown,MRYGY25G0900221
MRYGY25G0910144,m6_2,MRYGY24G080D895,male,2025,unknown,MRYGY25G0900063
MRYGY25G0910145,S802,MRYGY24G080E687,male,2025,unknown,MRYGY25G0900802
MRYGY25G0910146,m20_1,MRYGY24G080E455,male,2025,unknown,MRYGY25G0900201
MRYGY25G0910147,S802,MRYGY24G080E687,male,2025,unknown,MRYGY25G0900802
MRYGY25G0910149,m55_2,MRYGY24G080D601,male,2025,unknown,MRYGY25G0900552
MRYGY25G0910151,m55_2,MRYGY24G080C832,male,2025,unknown,MRYGY25G0900551
MRYGY25G0910152,S231,MRYGY24G080E199,male,2025,unknown,MRYGY25G0900231
MRYGY25G0910154,m14_1,MRYGY24G080E679,male,2025,unknown,MRYGY25G0900141
MRYGY25G0910156,m74_2,MRYGY24G080E171,male,2025,unknown,MRYGY25G0900743
MRYGY25G0910157,m40_2,MRYGY24G080C408,male,2025,unknown,MRYGY25G0900401
MRYGY25G0910158,m75_1,MRYGY24G080C474,male,2025,unknown,MRYGY25G0900752
MRYGY25G0910160,m66_2,MRYGY24G080E117,male,2025,unknown,MRYGY25G0900663
MRYGY25G0910161,m77_2,MRYGY24G080C126,male,2025,unknown,MRYGY25G0900771
MRYGY25G0910162,m74_2,MRYGY24G080D609,male,2025,unknown,MRYGY25G0900744
MRYGY25G0910164,m62_1,MRYGY24G080D556,male,2025,unknown,MRYGY25G0900623
MRYGY25G0910165,m65_2,MRYGY24G080D623,male,2025,unknown,MRYGY25G0900652
MRYGY25G0910166,m49_1,MRYGY24G080C327,male,2025,unknown,MRYGY25G0900491
MRYGY25G0910167,m77_2,MRYGY24G080C126,male,2025,unknown,MRYGY25G0900771
MRYGY25G0910168,m73_2,MRYGY24G080C191,male,2025,unknown,MRYGY25G0900731
MRYGY25G0910169,m17_2,MRYGY24G080F398,male,2025,unknown,MRYGY25G0900174
MRYGY25G0910170,m16_2,MRYGY24G080E793,male,2025,unknown,MRYGY25G0900161
MRYGY25G0910171,m29_1,MRYGY24G080D080,male,2025,unknown,MRYGY25G0900291
MRYGY25G0910173,m40_2,MRYGY24G080C684,male,2025,unknown,MRYGY25G0900403
MRYGY25G0910174,m38_1,MRYGY24G080F705,male,2025,unknown,MRYGY25G0900382
MRYGY25G0910175,m89_1,MRYGY24G080F456,male,2025,unknown,MRYGY25G0900893
MRYGY25G0910176,m48_1,MRYGY24G080C142,male,2025,unknown,MRYGY25G0900482
MRYGY25G0910177,m80_1,MRYGY24G080D158,male,2025,unknown,MRYGY25G0900801
MRYGY25G0910178,m44_2,MRYGY24G080D631,male,2025,unknown,MRYGY25G0900441
MRYGY25G0910179,m51_1,MRYGY24G080D643,male,2025,unknown,MRYGY25G0900513
MRYGY25G0910182,m4_1,MRYGY24G080C034,male,2025,unknown,MRYGY25G0900041
MRYGY25G0910183,m33_2,MRYGY24G080C520,male,2025,unknown,MRYGY25G0900331
MRYGY25G0910184,m24_1,MRYGY24G080C336,male,2025,unknown,MRYGY25G0900242
MRYGY25G0910186,m73_2,MRYGY24G080C191,male,2025,unknown,MRYGY25G0900731
MRYGY25G0910188,m29_1,MRYGY24G080E116,male,2025,unknown,MRYGY25G0900293
MRYGY25G0910189,m38_1,MRYGY24G080F705,male,2025,unknown,MRYGY25G0900382
MRYGY25G0910190,m65_2,MRYGY24G080D623,male,2025,unknown,MRYGY25G0900652
MRYGY25G0910191,m75_1,MRYGY24G080C731,male,2025,unknown,MRYGY25G0900751
MRYGY25G0910192,m24_1,MRYGY24G080C336,male,2025,unknown,MRYGY25G0900242
MRYGY25G0910193,m20_1,MRYGY24G080C490,male,2025,unknown,MRYGY25G0900204
MRYGY25G0910194,m55_2,MRYGY24G080D601,male,2025,unknown,MRYGY25G0900552
MRYGY25G0910195,m26_2,MRYGY24G080D760,male,2025,unknown,MRYGY25G0900262
MRYGY25G0910196,m57_1,MRYGY24G080E465,male,2025,unknown,MRYGY25G0900572
MRYGY25G0910197,m34_1,MRYGY24G080E519,male,2025,unknown,MRYGY25G0900343
MRYGY25G0910198,m65_2,MRYGY24G080D623,male,2025,unknown,MRYGY25G0900652
MRYGY25G0910199,m6_2,MRYGY24G080D895,male,2025,unknown,MRYGY25G0900063
MRYGY25G0910200,m6_2,MRYGY24G080D895,male,2025,unknown,MRYGY25G0900063
MRYGY25G0910201,m74_2,MRYGY24G080E171,male,2025,unknown,MRYGY25G0900743
MRYGY25G0910202,m65_2,MRYGY24G080E451,male,2025,unknown,MRYGY25G0900653
MRYGY25G0910203,m46_1,MRYGY24G080E049,male,2025,unknown,MRYGY25G0900463
MRYGY25G0910204,m20_1,MRYGY24G080D635,male,2025,unknown,MRYGY25G0900202
MRYGY25G0910208,m77_2,MRYGY24G080D719,male,2025,unknown,MRYGY25G0900772
MRYGY25G0910209,m99_1,MRYGY24G080D561,male,2025,unknown,MRYGY25G0900991
MRYGY25G0910210,m62_1,MRYGY24G080E509,male,2025,unknown,MRYGY25G0900622
MRYGY25G0910212,m17_2,MRYGY24G080F398,male,2025,unknown,MRYGY25G0900174
MRYGY25G0910213,m77_2,MRYGY24G080D719,male,2025,unknown,MRYGY25G0900772
MRYGY25G0910214,m73_2,MRYGY24G080C191,male,2025,unknown,MRYGY25G0900731
MRYGY25G0910215,m76_2,MRYGY24G080F571,male,2025,unknown,MRYGY25G0900762
MRYGY25G0910216,m38_1,MRYGY24G080D340,male,2025,unknown,MRYGY25G0900384
MRYGY25G0910217,m68_3,MRYGY24G080E240,male,2025,unknown,MRYGY25G0900673
MRYGY25G0910218,m23_1,MRYGY24G080E364,male,2025,unknown,MRYGY25G0900232
MRYGY25G0910219,m18_2,MRYGY24G080D076,male,2025,unknown,MRYGY25G0900183
MRYGY25G0910220,m26_2,MRYGY24G080C706,male,2025,unknown,MRYGY25G0900263
MRYGY25G0910222,m12_1,MRYGY24G080E769,male,2025,unknown,MRYGY25G0900121
MRYGY25G0910224,m2_2,MRYGY24G080C574,male,2025,unknown,MRYGY25G0900021
MRYGY25G0910225,m33_2,MRYGY24G080C520,male,2025,unknown,MRYGY25G0900331
MRYGY25G0910226,m75_1,MRYGY24G080C474,male,2025,unknown,MRYGY25G0900752
MRYGY25G0910227,m49_1,MRYGY24G080C327,male,2025,unknown,MRYGY25G0900491
MRYGY25G0910228,m4_1,MRYGY24G080D128,male,2025,unknown,MRYGY25G0900043
MRYGY25G0910229,m26_2,MRYGY24G080D760,male,2025,unknown,MRYGY25G0900262
MRYGY25G0910230,m37_1,MRYGY24G080C620,male,2025,unknown,MRYGY25G0900372
MRYGY25G0910232,m40_2,MRYGY24G080C684,male,2025,unknown,MRYGY25G0900403
MRYGY25G0910234,m38_1,MRYGY24G080F885,male,2025,unknown,MRYGY25G0900383
MRYGY25G0910235,m78_2,MRYGY24G080C390,male,2025,unknown,MRYGY25G0900784
MRYGY25G0910236,m76_2,MRYGY24G080E628,male,2025,unknown,MRYGY25G0900761
MRYGY25G0910237,m2_2,MRYGY24G080C574,male,2025,unknown,MRYGY25G0900021
MRYGY25G0910240,m4_1,MRYGY24G080E593,male,2025,unknown,MRYGY25G0900044
MRYGY25G0910241,m65_2,MRYGY24G080D623,male,2025,unknown,MRYGY25G0900652
MRYGY25G0910242,m13_1,MRYGY24G080C598,male,2025,unknown,MRYGY25G0900132
MRYGY25G0910243,m96_1,MRYGY24G080E705,male,2025,unknown,MRYGY25G0900962
MRYGY25G0910244,m77_2,MRYGY24G080D719,male,2025,unknown,MRYGY25G0900772
MRYGY25G0910245,m27_2,MRYGY24G080E889,male,2025,unknown,MRYGY25G0900271
MRYGY25G0910246,m65_2,MRYGY24G080E451,male,2025,unknown,MRYGY25G0900653
MRYGY25G0910247,m55_2,MRYGY24G080D601,male,2025,unknown,MRYGY25G0900552
MRYGY25G0910248,m54_2,MRYGY24G080D419,male,2025,unknown,MRYGY25G0900541
MRYGY25G0910249,m67_1,MRYGY24G080F754,male,2025,unknown,MRYGY25G0900671
MRYGY25G0910251,m20_1,MRYGY24G080E268,male,2025,unknown,MRYGY25G0900203
MRYGY25G0910253,m64_2,MRYGY24G080D595,male,2025,unknown,MRYGY25G0900641
MRYGY25G0910256,m80_1,MRYGY24G080D158,male,2025,unknown,MRYGY25G0900801
MRYGY25G0910257,m49_1,MRYGY24G080C327,male,2025,unknown,MRYGY25G0900491
MRYGY25G0910259,m56_1,MRYGY24G080D813,male,2025,unknown,MRYGY25G0900561
MRYGY25G0910260,m3_2,MRYGY24G080E067,male,2025,unknown,MRYGY25G0900032
MRYGY25G0910261,m49_1,MRYGY24G080C327,male,2025,unknown,MRYGY25G0900491
MRYGY25G0910266,m58_1,MRYGY24G080C164,male,2025,unknown,MRYGY25G0900583
MRYGY25G0910267,m60_2,MRYGY24G080D176,male,2025,unknown,MRYGY25G0900601
MRYGY25G0910268,m74_2,MRYGY24G080D609,male,2025,unknown,MRYGY25G0900744
MRYGY25G0910269,m31_1,MRYGY24G080C867,male,2025,unknown,MRYGY25G0900311
MRYGY25G0910270,m49_1,MRYGY24G080C327,male,2025,unknown,MRYGY25G0900491
MRYGY25G0910271,m4_1,MRYGY24G080C777,male,2025,unknown,MRYGY25G0900042
MRYGY25G0910272,m73_2,MRYGY24G080C191,male,2025,unknown,MRYGY25G0900731
MRYGY25G0910273,m22_2,MRYGY24G080E401,male,2025,unknown,MRYGY25G0900223
MRYGY25G0910274,m24_1,MRYGY24G080C336,male,2025,unknown,MRYGY25G0900242
MRYGY25G0910275,m62_1,MRYGY24G080E509,male,2025,unknown,MRYGY25G0900622
MRYGY25G0910276,m89_1,MRYGY24G080F456,male,2025,unknown,MRYGY25G0900893
MRYGY25G0910277,m57_1,MRYGY24G080C723,male,2025,unknown,MRYGY25G0900571
MRYGY25G0910278,m12_1,MRYGY24G080E769,male,2025,unknown,MRYGY25G0900121
MRYGY25G0910279,m68_2,MRYGY24G080D253,male,2025,unknown,MRYGY25G0900681
MRYGY25G0910280,m6_2,MRYGY24G080D895,male,2025,unknown,MRYGY25G0900063
MRYGY25G0910281,m53_2,MRYGY24G080C775,male,2025,unknown,MRYGY25G0900532
MRYGY25G0910282,m31_1,MRYGY24G080C867,male,2025,unknown,MRYGY25G0900311
MRYGY25G0910283,m42_1,MRYGY24G080F605,male,2025,unknown,MRYGY25G0900421
MRYGY25G0910285,m67_1,MRYGY24G080F754,male,2025,unknown,MRYGY25G0900671
MRYGY25G0910286,m74_2,MRYGY24G080D609,male,2025,unknown,MRYGY25G0900744
MRYGY25G0910287,m4_1,MRYGY24G080C034,male,2025,unknown,MRYGY25G0900041
MRYGY25G0910289,m40_2,MRYGY24G080C684,male,2025,unknown,MRYGY25G0900403
MRYGY25G0910290,m23_1,MRYGY24G080E364,male,2025,unknown,MRYGY25G0900232
MRYGY25G0910292,m34_1,MRYGY24G080D395,male,2025,unknown,MRYGY25G0900342
MRYGY25G0910293,m2_2,MRYGY24G080C574,male,2025,unknown,MRYGY25G0900021
MRYGY25G0910296,m57_1,MRYGY24G080E465,male,2025,unknown,MRYGY25G0900572
MRYGY25G0910297,m38_1,MRYGY24G080D340,male,2025,unknown,MRYGY25G0900384
MRYGY25G0910300,m7_1,MRYGY24G080D155,male,2025,unknown,MRYGY25G0900072
MRYGY25G0910301,m50_2,MRYGY24G080D085,male,2025,unknown,MRYGY25G0900502
MRYGY25G0910303,m86_1,MRYGY24G080C361,male,2025,unknown,MRYGY25G0900861
MRYGY25G0910304,m56_1,MRYGY24G080D813,male,2025,unknown,MRYGY25G0900561
MRYGY25G0910306,m51_1,MRYGY24G080F766,male,2025,unknown,MRYGY25G0900514
MRYGY25G0910307,m62_1,MRYGY24G080D556,male,2025,unknown,MRYGY25G0900623
MRYGY25G0910309,m79_1,MRYGY24G080D290,male,2025,unknown,MRYGY25G0900793
MRYGY25G0910310,m65_2,MRYGY24G080E451,male,2025,unknown,MRYGY25G0900653
MRYGY25G0910311,m48_2,MRYGY24G080E498,male,2025,unknown,MRYGY25G0900483
MRYGY25G0910312,m10_1,MRYGY24G080E677,male,2025,unknown,MRYGY25G0900101
MRYGY25G0910313,m24_1,MRYGY24G080C336,male,2025,unknown,MRYGY25G0900242
MRYGY25G0910314,m58_1,MRYGY24G080C164,male,2025,unknown,MRYGY25G0900583
MRYGY25G0910315,m27_2,MRYGY24G080D558,male,2025,unknown,MRYGY25G0900272
MRYGY25G0910316,m18_2,MRYGY24G080F380,male,2025,unknown,MRYGY25G0900182
MRYGY25G0910317,m62_1,MRYGY24G080D556,male,2025,unknown,MRYGY25G0900623
MRYGY25G0910318,m20_1,MRYGY24G080E455,male,2025,unknown,MRYGY25G0900201
MRYGY25G0910319,m65_2,MRYGY24G080E451,male,2025,unknown,MRYGY25G0900653
MRYGY25G0910320,m79_1,MRYGY24G080E184,male,2025,unknown,MRYGY25G0900792
MRYGY25G0910321,m2_2,MRYGY24G080C574,male,2025,unknown,MRYGY25G0900021
MRYGY25G0910322,m15_2,MRYGY24G080C625,male,2025,unknown,MRYGY25G0900151
MRYGY25G0910323,m53_2,MRYGY24G080C775,male,2025,unknown,MRYGY25G0900532
MRYGY25G0910324,m5_1,MRYGY24G080C849,male,2025,unknown,MRYGY25G0900051
MRYGY25G0910325,S802,MRYGY24G080E687,male,2025,unknown,MRYGY25G0900802
MRYGY25G0910326,m46_1,MRYGY24G080E049,male,2025,unknown,MRYGY25G0900463
MRYGY25G0910327,m32_1,MRYGY24G080C800,male,2025,unknown,MRYGY25G0900321
